dataset	ID	subject	session	run	gender	age	genotype	strain	condition	mediso_ctl	Field	Coil	sequence	TR	TE	FA	volume	year	anesthesia	ventilation	dataset_ref	dataset_DOI	publication_PMID	publication_DOI	diagnostic
AD2	197	229	1	1	M	13	ArcAbeta	B6	ArcAbeta_TG	no	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/fMRI_AD_mouse2	NA	27033685	10.1016/j.neuroimage.2016.03.042.	pass
AD2	198	233	1	1	F	13	ArcAbeta	B6	ArcAbeta_TG	no	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/fMRI_AD_mouse2	NA	27033685	10.1016/j.neuroimage.2016.03.042.	pass
AD2	199	281	1	1	F	13	wild-type	B6	ArcAbeta_ctl	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/fMRI_AD_mouse2	NA	27033685	10.1016/j.neuroimage.2016.03.042.	pass
AD2	200	282	1	1	M	13	wild-type	B6	ArcAbeta_ctl	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/fMRI_AD_mouse2	NA	27033685	10.1016/j.neuroimage.2016.03.042.	pass
AD2	201	283	1	1	F	13	ArcAbeta	B6	ArcAbeta_TG	no	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/fMRI_AD_mouse2	NA	27033685	10.1016/j.neuroimage.2016.03.042.	pass
AD2	202	284	1	1	F	13	ArcAbeta	B6	ArcAbeta_TG	no	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/fMRI_AD_mouse2	NA	27033685	10.1016/j.neuroimage.2016.03.042.	pass
AD2	203	285	1	1	M	13	ArcAbeta	B6	ArcAbeta_TG	no	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/fMRI_AD_mouse2	NA	27033685	10.1016/j.neuroimage.2016.03.042.	pass
AD2	204	286	1	1	F	13	ArcAbeta	B6	ArcAbeta_TG	no	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/fMRI_AD_mouse2	NA	27033685	10.1016/j.neuroimage.2016.03.042.	pass
AD2	205	287	1	1	F	13	ArcAbeta	B6	ArcAbeta_TG	no	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/fMRI_AD_mouse2	NA	27033685	10.1016/j.neuroimage.2016.03.042.	pass
AD2	206	288	1	1	F	13	ArcAbeta	B6	ArcAbeta_TG	no	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/fMRI_AD_mouse2	NA	27033685	10.1016/j.neuroimage.2016.03.042.	pass
AD2	207	300	1	1	M	13	ArcAbeta	B6	ArcAbeta_TG	no	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/fMRI_AD_mouse2	NA	27033685	10.1016/j.neuroimage.2016.03.042.	pass
AD2	208	301	1	1	F	13	ArcAbeta	B6	ArcAbeta_TG	no	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/fMRI_AD_mouse2	NA	27033685	10.1016/j.neuroimage.2016.03.042.	pass
AD2	209	302	1	1	F	13	ArcAbeta	B6	ArcAbeta_TG	no	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/fMRI_AD_mouse2	NA	27033685	10.1016/j.neuroimage.2016.03.042.	pass
AD2	210	52	1	1	M	13	E22DAB	B6	E22DAB_TG	no	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/fMRI_AD_mouse2	NA	27033685	10.1016/j.neuroimage.2016.03.042.	pass
AD2	211	53	1	1	F	13	wild-type	B6	E22DAB_ctl	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/fMRI_AD_mouse2	NA	27033685	10.1016/j.neuroimage.2016.03.042.	pass
AD2	212	54	1	1	F	13	wild-type	B6	E22DAB_ctl	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/fMRI_AD_mouse2	NA	27033685	10.1016/j.neuroimage.2016.03.042.	pass
AD2	213	56	1	1	M	13	wild-type	B6	E22DAB_ctl	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/fMRI_AD_mouse2	NA	27033685	10.1016/j.neuroimage.2016.03.042.	pass
AD2	214	59	1	1	M	13	E22DAB	B6	E22DAB_TG	no	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/fMRI_AD_mouse2	NA	27033685	10.1016/j.neuroimage.2016.03.042.	pass
AD2	215	60	1	1	F	13	wild-type	B6	E22DAB_ctl	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/fMRI_AD_mouse2	NA	27033685	10.1016/j.neuroimage.2016.03.042.	pass
AD2	216	61	1	1	F	13	wild-type	B6	E22DAB_ctl	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/fMRI_AD_mouse2	NA	27033685	10.1016/j.neuroimage.2016.03.042.	pass
AD2	217	62	1	1	F	13	E22DAB	B6	E22DAB_TG	no	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/fMRI_AD_mouse2	NA	27033685	10.1016/j.neuroimage.2016.03.042.	pass
AD2	218	63	1	1	F	13	E22DAB	B6	E22DAB_TG	no	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/fMRI_AD_mouse2	NA	27033685	10.1016/j.neuroimage.2016.03.042.	pass
AD2	219	64	1	1	F	13	E22DAB	B6	E22DAB_TG	no	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/fMRI_AD_mouse2	NA	27033685	10.1016/j.neuroimage.2016.03.042.	pass
AD2	220	66	1	1	M	13	E22DAB	B6	E22DAB_TG	no	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/fMRI_AD_mouse2	NA	27033685	10.1016/j.neuroimage.2016.03.042.	pass
AD2	221	67	1	1	M	13	E22DAB	B6	E22DAB_TG	no	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/fMRI_AD_mouse2	NA	27033685	10.1016/j.neuroimage.2016.03.042.	pass
AD2	222	68	1	1	M	13	wild-type	B6	E22DAB_ctl	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/fMRI_AD_mouse2	NA	27033685	10.1016/j.neuroimage.2016.03.042.	pass
AD2	223	69	1	1	F	13	E22DAB	B6	E22DAB_TG	no	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/fMRI_AD_mouse2	NA	27033685	10.1016/j.neuroimage.2016.03.042.	pass
AD2	224	70	1	1	F	13	wild-type	B6	E22DAB_ctl	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/fMRI_AD_mouse2	NA	27033685	10.1016/j.neuroimage.2016.03.042.	pass
AD2	225	71	1	1	M	13	E22DAB	B6	E22DAB_TG	no	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/fMRI_AD_mouse2	NA	27033685	10.1016/j.neuroimage.2016.03.042.	pass
AD2	226	72	1	1	M	13	E22DAB	B6	E22DAB_TG	no	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/fMRI_AD_mouse2	NA	27033685	10.1016/j.neuroimage.2016.03.042.	pass
AD2	227	73	1	1	F	13	wild-type	B6	E22DAB_ctl	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/fMRI_AD_mouse2	NA	27033685	10.1016/j.neuroimage.2016.03.042.	pass
AD2	228	76	1	1	M	13	wild-type	B6	E22DAB_ctl	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/fMRI_AD_mouse2	NA	27033685	10.1016/j.neuroimage.2016.03.042.	pass
AD2	229	77	1	1	M	13	wild-type	B6	E22DAB_ctl	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/fMRI_AD_mouse2	NA	27033685	10.1016/j.neuroimage.2016.03.042.	pass
AD2	230	78	1	1	F	13	wild-type	B6	E22DAB_ctl	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/fMRI_AD_mouse2	NA	27033685	10.1016/j.neuroimage.2016.03.042.	pass
AD2	231	79	1	1	F	13	E22DAB	B6	E22DAB_TG	no	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/fMRI_AD_mouse2	NA	27033685	10.1016/j.neuroimage.2016.03.042.	pass
AD2	232	80	1	1	M	13	wild-type	B6	E22DAB_ctl	yes	9.4	CryoPA	SE-GE-EPI	1000	9.2	90	360	2016	mediso	yes	https://central.xnat.org/data/projects/fMRI_AD_mouse2	NA	27033685	10.1016/j.neuroimage.2016.03.042.	pass
AD3	233	c1NT	1	1	M	3	3xTG	B6	3xTG_TG	no	11.75	CryoPA	SE-GE-EPI	1000	15	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001890	10.18112/openneuro.ds001890.v1.0.1	NA	10.19185/matters.201905000001	pass
AD3	234	c1NT	2	1	M	6	3xTG	B6	3xTG_TG	no	11.75	CryoPA	SE-GE-EPI	1000	15	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001890	10.18112/openneuro.ds001890.v1.0.1	NA	10.19185/matters.201905000001	pass
AD3	235	c2NT	1	1	M	3	3xTG	B6	3xTG_TG	no	11.75	CryoPA	SE-GE-EPI	1000	15	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001890	10.18112/openneuro.ds001890.v1.0.1	NA	10.19185/matters.201905000001	pass
AD3	236	c2NT	2	1	M	6	3xTG	B6	3xTG_TG	no	11.75	CryoPA	SE-GE-EPI	1000	15	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001890	10.18112/openneuro.ds001890.v1.0.1	NA	10.19185/matters.201905000001	pass
AD3	237	c2R1	1	1	M	3	3xTG	B6	3xTG_TG	no	11.75	CryoPA	SE-GE-EPI	1000	15	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001890	10.18112/openneuro.ds001890.v1.0.1	NA	10.19185/matters.201905000001	pass
AD3	238	c4NT	1	1	M	3	wild-type	B6	3xTG_ctl	yes	11.75	CryoPA	SE-GE-EPI	1000	15	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001890	10.18112/openneuro.ds001890.v1.0.1	NA	10.19185/matters.201905000001	pass
AD3	239	c4NT	2	1	M	6	wild-type	B6	3xTG_ctl	yes	11.75	CryoPA	SE-GE-EPI	1000	15	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001890	10.18112/openneuro.ds001890.v1.0.1	NA	10.19185/matters.201905000001	pass
AD3	240	c5NT	1	1	M	3	wild-type	B6	3xTG_ctl	yes	11.75	CryoPA	SE-GE-EPI	1000	15	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001890	10.18112/openneuro.ds001890.v1.0.1	NA	10.19185/matters.201905000001	pass
AD3	241	c5NT	2	1	M	6	wild-type	B6	3xTG_ctl	yes	11.75	CryoPA	SE-GE-EPI	1000	15	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001890	10.18112/openneuro.ds001890.v1.0.1	NA	10.19185/matters.201905000001	pass
AD3	242	c6NT	1	1	M	3	3xTG	B6	3xTG_TG	no	11.75	CryoPA	SE-GE-EPI	1000	15	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001890	10.18112/openneuro.ds001890.v1.0.1	NA	10.19185/matters.201905000001	pass
AD3	243	c6NT	2	1	M	6	3xTG	B6	3xTG_TG	no	11.75	CryoPA	SE-GE-EPI	1000	15	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001890	10.18112/openneuro.ds001890.v1.0.1	NA	10.19185/matters.201905000001	pass
AD3	244	c7NT	1	1	M	3	wild-type	B6	3xTG_ctl	yes	11.75	CryoPA	SE-GE-EPI	1000	15	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001890	10.18112/openneuro.ds001890.v1.0.1	NA	10.19185/matters.201905000001	pass
AD3	245	c7NT	2	1	M	6	wild-type	B6	3xTG_ctl	yes	11.75	CryoPA	SE-GE-EPI	1000	15	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001890	10.18112/openneuro.ds001890.v1.0.1	NA	10.19185/matters.201905000001	pass
AD3	246	c8NT	1	1	M	3	3xTG	B6	3xTG_TG	no	11.75	CryoPA	SE-GE-EPI	1000	15	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001890	10.18112/openneuro.ds001890.v1.0.1	NA	10.19185/matters.201905000001	pass
AD3	247	c8NT	2	1	M	6	3xTG	B6	3xTG_TG	no	11.75	CryoPA	SE-GE-EPI	1000	15	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001890	10.18112/openneuro.ds001890.v1.0.1	NA	10.19185/matters.201905000001	pass
AD3	248	c9NT	1	1	M	3	3xTG	B6	3xTG_TG	no	11.75	CryoPA	SE-GE-EPI	1000	15	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001890	10.18112/openneuro.ds001890.v1.0.1	NA	10.19185/matters.201905000001	pass
AD3	249	c11L	1	1	M	3	3xTG	B6	3xTG_TG	no	11.75	CryoPA	SE-GE-EPI	1000	15	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001890	10.18112/openneuro.ds001890.v1.0.1	NA	10.19185/matters.201905000001	pass
AD3	250	c11L	2	1	M	6	3xTG	B6	3xTG_TG	no	11.75	CryoPA	SE-GE-EPI	1000	15	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001890	10.18112/openneuro.ds001890.v1.0.1	NA	10.19185/matters.201905000001	pass
AD3	251	c21L	1	1	M	3	3xTG	B6	3xTG_TG	no	11.75	CryoPA	SE-GE-EPI	1000	15	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001890	10.18112/openneuro.ds001890.v1.0.1	NA	10.19185/matters.201905000001	pass
AD3	252	c31L	1	1	M	3	3xTG	B6	3xTG_TG	no	11.75	CryoPA	SE-GE-EPI	1000	15	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001890	10.18112/openneuro.ds001890.v1.0.1	NA	10.19185/matters.201905000001	pass
AD3	253	c31R	1	1	M	3	3xTG	B6	3xTG_TG	no	11.75	CryoPA	SE-GE-EPI	1000	15	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001890	10.18112/openneuro.ds001890.v1.0.1	NA	10.19185/matters.201905000001	pass
AD3	254	c31R	2	1	M	6	3xTG	B6	3xTG_TG	no	11.75	CryoPA	SE-GE-EPI	1000	15	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001890	10.18112/openneuro.ds001890.v1.0.1	NA	10.19185/matters.201905000001	pass
AD3	255	c32L	1	1	M	3	3xTG	B6	3xTG_TG	no	11.75	CryoPA	SE-GE-EPI	1000	15	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001890	10.18112/openneuro.ds001890.v1.0.1	NA	10.19185/matters.201905000001	pass
AD3	256	c32L	2	1	M	6	3xTG	B6	3xTG_TG	no	11.75	CryoPA	SE-GE-EPI	1000	15	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001890	10.18112/openneuro.ds001890.v1.0.1	NA	10.19185/matters.201905000001	pass
AD3	257	c32R	1	1	M	3	3xTG	B6	3xTG_TG	no	11.75	CryoPA	SE-GE-EPI	1000	15	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001890	10.18112/openneuro.ds001890.v1.0.1	NA	10.19185/matters.201905000001	pass
AD3	258	c32R	2	1	M	6	3xTG	B6	3xTG_TG	no	11.75	CryoPA	SE-GE-EPI	1000	15	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001890	10.18112/openneuro.ds001890.v1.0.1	NA	10.19185/matters.201905000001	pass
AD3	259	c41L	1	1	M	3	wild-type	B6	3xTG_ctl	yes	11.75	CryoPA	SE-GE-EPI	1000	15	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001890	10.18112/openneuro.ds001890.v1.0.1	NA	10.19185/matters.201905000001	pass
AD3	260	c41L	2	1	M	6	wild-type	B6	3xTG_ctl	yes	11.75	CryoPA	SE-GE-EPI	1000	15	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001890	10.18112/openneuro.ds001890.v1.0.1	NA	10.19185/matters.201905000001	pass
AD3	261	c41R	1	1	M	3	wild-type	B6	3xTG_ctl	yes	11.75	CryoPA	SE-GE-EPI	1000	15	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001890	10.18112/openneuro.ds001890.v1.0.1	NA	10.19185/matters.201905000001	pass
AD3	262	c41R	2	1	M	6	wild-type	B6	3xTG_ctl	yes	11.75	CryoPA	SE-GE-EPI	1000	15	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001890	10.18112/openneuro.ds001890.v1.0.1	NA	10.19185/matters.201905000001	pass
AD3	263	c42L	1	1	M	3	wild-type	B6	3xTG_ctl	yes	11.75	CryoPA	SE-GE-EPI	1000	15	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001890	10.18112/openneuro.ds001890.v1.0.1	NA	10.19185/matters.201905000001	pass
AD3	264	c42L	2	1	M	6	wild-type	B6	3xTG_ctl	yes	11.75	CryoPA	SE-GE-EPI	1000	15	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001890	10.18112/openneuro.ds001890.v1.0.1	NA	10.19185/matters.201905000001	pass
AD3	265	c42R	1	1	M	3	wild-type	B6	3xTG_ctl	yes	11.75	CryoPA	SE-GE-EPI	1000	15	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001890	10.18112/openneuro.ds001890.v1.0.1	NA	10.19185/matters.201905000001	pass
AD3	266	c42R	2	1	M	6	wild-type	B6	3xTG_ctl	yes	11.75	CryoPA	SE-GE-EPI	1000	15	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001890	10.18112/openneuro.ds001890.v1.0.1	NA	10.19185/matters.201905000001	pass
AD3	267	c51L	1	1	M	3	wild-type	B6	3xTG_ctl	yes	11.75	CryoPA	SE-GE-EPI	1000	15	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001890	10.18112/openneuro.ds001890.v1.0.1	NA	10.19185/matters.201905000001	pass
AD3	268	c51L	2	1	M	6	wild-type	B6	3xTG_ctl	yes	11.75	CryoPA	SE-GE-EPI	1000	15	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001890	10.18112/openneuro.ds001890.v1.0.1	NA	10.19185/matters.201905000001	pass
AD3	269	c61L	1	1	M	3	3xTG	B6	3xTG_TG	no	11.75	CryoPA	SE-GE-EPI	1000	15	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001890	10.18112/openneuro.ds001890.v1.0.1	NA	10.19185/matters.201905000001	pass
AD3	270	c61L	2	1	M	6	3xTG	B6	3xTG_TG	no	11.75	CryoPA	SE-GE-EPI	1000	15	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001890	10.18112/openneuro.ds001890.v1.0.1	NA	10.19185/matters.201905000001	pass
AD3	271	c61R	1	1	M	3	3xTG	B6	3xTG_TG	no	11.75	CryoPA	SE-GE-EPI	1000	15	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001890	10.18112/openneuro.ds001890.v1.0.1	NA	10.19185/matters.201905000001	pass
AD3	272	c61R	2	1	M	6	3xTG	B6	3xTG_TG	no	11.75	CryoPA	SE-GE-EPI	1000	15	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001890	10.18112/openneuro.ds001890.v1.0.1	NA	10.19185/matters.201905000001	pass
AD3	273	c62L	1	1	M	3	3xTG	B6	3xTG_TG	no	11.75	CryoPA	SE-GE-EPI	1000	15	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001890	10.18112/openneuro.ds001890.v1.0.1	NA	10.19185/matters.201905000001	pass
AD3	274	c71L	1	1	M	3	wild-type	B6	3xTG_ctl	yes	11.75	CryoPA	SE-GE-EPI	1000	15	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001890	10.18112/openneuro.ds001890.v1.0.1	NA	10.19185/matters.201905000001	pass
AD3	275	c71L	2	1	M	6	wild-type	B6	3xTG_ctl	yes	11.75	CryoPA	SE-GE-EPI	1000	15	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001890	10.18112/openneuro.ds001890.v1.0.1	NA	10.19185/matters.201905000001	pass
AD3	276	c71R	1	1	M	3	wild-type	B6	3xTG_ctl	yes	11.75	CryoPA	SE-GE-EPI	1000	15	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001890	10.18112/openneuro.ds001890.v1.0.1	NA	10.19185/matters.201905000001	pass
AD3	277	c71R	2	1	M	6	wild-type	B6	3xTG_ctl	yes	11.75	CryoPA	SE-GE-EPI	1000	15	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001890	10.18112/openneuro.ds001890.v1.0.1	NA	10.19185/matters.201905000001	pass
AD3	278	c81L	1	1	M	3	3xTG	B6	3xTG_TG	no	11.75	CryoPA	SE-GE-EPI	1000	15	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001890	10.18112/openneuro.ds001890.v1.0.1	NA	10.19185/matters.201905000001	pass
AD3	279	c81L	2	1	M	6	3xTG	B6	3xTG_TG	no	11.75	CryoPA	SE-GE-EPI	1000	15	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001890	10.18112/openneuro.ds001890.v1.0.1	NA	10.19185/matters.201905000001	pass
AD3	280	c81R	1	1	M	3	3xTG	B6	3xTG_TG	no	11.75	CryoPA	SE-GE-EPI	1000	15	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001890	10.18112/openneuro.ds001890.v1.0.1	NA	10.19185/matters.201905000001	pass
AD3	281	c81R	2	1	M	6	3xTG	B6	3xTG_TG	no	11.75	CryoPA	SE-GE-EPI	1000	15	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001890	10.18112/openneuro.ds001890.v1.0.1	NA	10.19185/matters.201905000001	pass
AD3	282	c91L	1	1	M	3	3xTG	B6	3xTG_TG	no	11.75	CryoPA	SE-GE-EPI	1000	15	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001890	10.18112/openneuro.ds001890.v1.0.1	NA	10.19185/matters.201905000001	pass
AD3	283	c91L	2	1	M	6	3xTG	B6	3xTG_TG	no	11.75	CryoPA	SE-GE-EPI	1000	15	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001890	10.18112/openneuro.ds001890.v1.0.1	NA	10.19185/matters.201905000001	pass
AD3	284	c91R	1	1	M	3	3xTG	B6	3xTG_TG	no	11.75	CryoPA	SE-GE-EPI	1000	15	50	600	2019	mediso	yes	https://openneuro.org/datasets/ds001890	10.18112/openneuro.ds001890.v1.0.1	NA	10.19185/matters.201905000001	pass
aes1	285	iso1c3perc	1	1	F	3	wild-type	B6	iso1.5	no	9.4	CryoPA	SE-GE-EPI	1000	10	90	350	2014	iso1.5	yes	https://central.xnat.org/data/projects/fMRI_ane_mouse	NA	25175535	10.1016/j.neuroimage.2014.08.043	pass
aes1	286	iso1c3perc1	1	1	F	3	wild-type	B6	iso1.5	no	9.4	CryoPA	SE-GE-EPI	1000	10	90	350	2014	iso1.5	yes	https://central.xnat.org/data/projects/fMRI_ane_mouse	NA	25175535	10.1016/j.neuroimage.2014.08.043	pass
aes1	287	iso1c5perc	1	1	F	3	wild-type	B6	iso1.5	no	9.4	CryoPA	SE-GE-EPI	1000	10	90	350	2014	iso1.5	yes	https://central.xnat.org/data/projects/fMRI_ane_mouse	NA	25175535	10.1016/j.neuroimage.2014.08.043	pass
aes1	288	iso2238	1	1	F	3	wild-type	B6	iso1	no	9.4	CryoPA	SE-GE-EPI	1000	10	90	350	2014	iso1	yes	https://central.xnat.org/data/projects/fMRI_ane_mouse	NA	25175535	10.1016/j.neuroimage.2014.08.043	pass
aes1	289	iso2239	1	1	F	3	wild-type	B6	iso1	no	9.4	CryoPA	SE-GE-EPI	1000	10	90	350	2014	iso1	yes	https://central.xnat.org/data/projects/fMRI_ane_mouse	NA	25175535	10.1016/j.neuroimage.2014.08.043	pass
aes1	290	iso2250	1	1	F	3	wild-type	B6	iso1	no	9.4	CryoPA	SE-GE-EPI	1000	10	90	350	2014	iso1	yes	https://central.xnat.org/data/projects/fMRI_ane_mouse	NA	25175535	10.1016/j.neuroimage.2014.08.043	pass
aes1	291	iso2270	1	1	F	3	wild-type	B6	iso1	no	9.4	CryoPA	SE-GE-EPI	1000	10	90	350	2014	iso1	yes	https://central.xnat.org/data/projects/fMRI_ane_mouse	NA	25175535	10.1016/j.neuroimage.2014.08.043	pass
aes1	292	iso2273	1	1	F	3	wild-type	B6	iso1	no	9.4	CryoPA	SE-GE-EPI	1000	10	90	350	2014	iso1	yes	https://central.xnat.org/data/projects/fMRI_ane_mouse	NA	25175535	10.1016/j.neuroimage.2014.08.043	pass
aes1	293	iso2274	1	1	F	3	wild-type	B6	iso1	no	9.4	CryoPA	SE-GE-EPI	1000	10	90	350	2014	iso1	yes	https://central.xnat.org/data/projects/fMRI_ane_mouse	NA	25175535	10.1016/j.neuroimage.2014.08.043	pass
aes1	294	iso2870_1c5perc	1	1	F	3	wild-type	B6	iso1.5	no	9.4	CryoPA	SE-GE-EPI	1000	10	90	350	2014	iso1.5	yes	https://central.xnat.org/data/projects/fMRI_ane_mouse	NA	25175535	10.1016/j.neuroimage.2014.08.043	pass
aes1	295	iso3294	1	1	F	3	wild-type	B6	iso1	no	9.4	CryoPA	SE-GE-EPI	1000	10	90	350	2014	iso1	yes	https://central.xnat.org/data/projects/fMRI_ane_mouse	NA	25175535	10.1016/j.neuroimage.2014.08.043	pass
aes1	296	isoCBV2269	1	1	F	3	wild-type	B6	iso1	no	9.4	CryoPA	SE-GE-EPI	1000	10	90	350	2014	iso1	yes	https://central.xnat.org/data/projects/fMRI_ane_mouse	NA	25175535	10.1016/j.neuroimage.2014.08.043	pass
aes1	297	isoCBV2274	1	1	F	3	wild-type	B6	iso1	no	9.4	CryoPA	SE-GE-EPI	1000	10	90	350	2014	iso1	yes	https://central.xnat.org/data/projects/fMRI_ane_mouse	NA	25175535	10.1016/j.neuroimage.2014.08.043	pass
aes1	298	isoCBV2799	1	1	F	3	wild-type	B6	iso1	no	9.4	CryoPA	SE-GE-EPI	1000	10	90	350	2014	iso1	yes	https://central.xnat.org/data/projects/fMRI_ane_mouse	NA	25175535	10.1016/j.neuroimage.2014.08.043	pass
